item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
2422,984,220,2,24587.26,11.21,False
2553,1038,472,2,11940.46,36.46,False
30,13,41,-5,27684.28,31.58,True
4072,1661,401,1,21090.29,21.92,False
1493,615,243,-6,11008.61,0.93,True
3420,1395,244,-3,27990.02,16.52,True
4353,1777,543,4,28009.6,30.17,False
642,263,45,4,13343.97,7.65,False
2390,972,411,5,13393.19,28.65,False
586,240,372,4,17123.56,35.87,False
2029,828,374,5,27736.92,36.04,False
4086,1668,544,3,19016.93,24.76,False
2647,1076,43,2,25144.19,34.86,False
1651,676,68,4,4127.91,12.77,False
968,397,311,5,23585.47,14.89,False
338,138,542,1,15759.26,22.46,False
3931,1607,222,2,8682.56,15.14,False
1590,651,139,3,4670.41,10.75,False
4856,1978,210,3,3123.42,4.97,False
307,126,412,4,5960.06,30.76,False
3446,1405,229,4,26626.29,31.14,False
3813,1557,294,1,26376.72,37.9,False
373,155,78,6,16638.78,5.75,False
2685,1095,2,1,20872.48,23.43,False
4250,1733,234,2,16313.02,17.91,False
3228,1324,361,1,445.49,27.2,False
1839,758,135,1,12277.4,21.66,False
882,366,327,2,10824.91,6.14,False
2266,926,98,2,6186.32,14.66,False
3014,1233,402,5,20916.09,3.76,False
4778,1947,329,3,9592.63,2.14,False
2841,1160,410,5,19854.61,32.78,False
4408,1798,477,3,23314.69,0.02,False
4398,1795,153,3,25595.62,36.79,False
924,381,542,4,28143.08,29.45,False
264,110,454,6,4395.08,29.2,False
1327,552,33,4,6332.0,10.04,False
3422,1396,378,3,2426.31,2.48,False
4646,1888,515,5,18882.66,36.48,False
4041,1650,200,2,1867.11,10.47,False
77,29,443,1,23298.28,16.1,False
175,71,42,5,884.92,23.97,False
397,167,162,1,27727.23,38.4,False
923,380,521,6,10544.9,7.47,False
2248,919,412,4,21931.97,18.82,False
4763,1940,162,4,11007.57,14.76,False
2535,1032,318,2,24340.01,33.07,False
367,153,392,6,21913.73,15.7,False
1624,663,525,4,15801.2,34.45,False
686,279,302,5,27805.97,39.18,False
2796,1141,8,6,14925.68,15.62,False
3087,1265,368,4,17255.97,22.19,False
1410,582,523,5,10633.12,28.67,False
4477,1823,286,2,14267.4,21.22,False
4481,1824,246,4,2578.94,6.96,False
4826,1966,180,6,3572.2,38.6,False
4319,1761,62,2,26741.2,11.85,False
4788,1951,126,4,6252.68,30.49,False
3155,1293,248,6,6256.36,27.07,False
3706,1511,328,3,22803.7,1.44,False
2411,980,12,6,13742.68,28.84,False
1301,542,173,3,6579.52,31.21,False
3340,1365,65,1,15759.99,26.94,False
4234,1726,339,2,4184.29,23.59,False
3423,1396,138,6,13215.31,13.19,False
2999,1224,23,5,5363.22,28.66,False
576,237,400,4,2307.39,36.2,False
3327,1361,472,6,9424.8,25.15,False
728,301,350,2,17918.74,12.92,False
2615,1063,412,2,7543.42,30.02,False
70,26,4,2,23133.15,30.34,False
4786,1951,298,2,21711.67,28.38,False
465,196,520,3,444.87,6.9,False
2005,818,316,5,1776.87,26.06,False
4760,1939,257,1,3393.01,26.64,False
3226,1323,78,6,27220.4,10.27,False
3767,1538,271,5,7950.65,37.06,False
2182,890,288,6,4549.01,0.09,False
3210,1315,483,4,16714.57,15.41,False
4425,1806,422,5,10114.71,28.05,False
890,369,348,1,21743.16,8.92,False
4724,1923,45,4,1904.33,11.56,False
1588,649,218,3,462.27,30.81,False
3272,1342,446,4,21286.88,21.29,False
2364,961,427,3,18259.46,15.91,False
3091,1267,535,5,27977.56,37.44,False
1583,647,239,3,26031.16,29.21,False
4640,1886,434,4,16118.33,17.02,False
504,210,51,1,4129.55,23.96,False
430,183,201,5,13643.6,9.86,False
3300,1352,426,5,16712.35,10.46,False
4013,1640,393,5,26585.27,23.86,False
681,277,52,3,14414.63,30.62,False
3043,1249,262,4,9404.91,16.84,False
3284,1347,95,1,22414.72,31.67,False
4865,1982,442,6,3220.14,38.52,False
4352,1776,31,2,10760.69,21.11,False
3384,1379,508,1,15878.54,30.45,False
135,54,210,4,29879.09,2.9,False
498,209,278,4,29858.76,31.49,False
4615,1876,488,2,28189.53,9.9,False
4800,1956,488,6,6790.59,26.97,False
1071,441,221,1,4564.35,15.97,False
3759,1535,446,1,13080.79,22.94,False
1540,631,78,4,15236.34,38.4,False
2980,1215,212,4,24262.68,13.04,False
2641,1074,498,6,17552.73,15.26,False
3628,1483,129,2,26314.51,36.85,False
192,77,107,3,7630.31,18.48,False
4028,1645,463,5,13268.79,26.28,False
4447,1814,75,5,8246.84,30.98,False
4895,1993,86,2,20930.74,24.1,False
955,392,365,6,27343.7,38.01,False
1247,515,351,-6,1083.65,23.33,True
2460,1000,505,1,21007.84,7.69,False
2418,982,171,3,24172.61,3.3,False
311,128,518,4,4702.07,33.36,False
2543,1034,315,2,26009.81,25.9,False
917,379,212,5,11622.4,31.58,False
871,362,398,6,6687.33,18.18,False
4122,1685,468,4,10522.96,13.23,False
3958,1617,150,2,23364.04,13.1,False
2025,827,519,2,16890.77,34.25,False
4740,1931,115,3,25619.38,9.95,False
3785,1546,502,4,2124.6,7.75,False
3405,1389,394,5,27266.11,12.04,False
463,195,312,5,22759.2,18.05,False
551,227,438,1,6386.95,21.4,False
1999,816,331,5,11467.44,1.0,False
3252,1334,424,1,28824.33,24.95,False
2805,1143,305,3,20551.33,25.7,False
3277,1344,36,4,21384.98,37.62,False
1173,484,51,1,8353.07,37.53,False
3842,1568,82,3,21265.4,32.0,False
3674,1501,95,6,1431.52,2.71,False
4688,1907,169,3,24520.89,26.8,False
4185,1707,333,2,6955.12,13.66,False
2799,1142,404,1,25703.39,8.81,False
2852,1165,44,1,3865.11,5.81,False
1002,412,527,5,22557.37,36.04,False
106,43,431,3,14980.55,39.11,False
4224,1723,454,2,6060.3,17.75,False
837,346,29,1,27058.04,37.98,False
3576,1462,450,3,19360.69,2.22,False
4790,1952,260,4,8820.08,15.83,False
4471,1821,232,1,4517.69,10.85,False
3847,1573,429,2,20612.88,6.88,False
15,7,511,6,1633.47,23.67,False
376,157,475,6,14843.74,6.46,False
281,115,97,4,29848.37,9.46,False
3067,1255,194,4,23742.55,34.25,False
3860,1577,190,1,1954.49,22.93,False
1572,644,86,4,321.53,16.75,False
2521,1028,146,2,6563.4,21.4,False
2108,861,452,5,855.26,14.54,False
4289,1749,424,5,29727.22,7.57,False
3798,1552,424,1,6370.18,32.51,False
689,281,68,4,28701.1,23.09,False
1308,544,180,-5,502.0,28.09,True
878,365,387,5,2234.01,30.64,False
4093,1670,240,3,7288.04,6.3,False
4507,1833,253,3,23768.71,12.44,False
1230,506,149,4,12601.79,3.35,False
3777,1543,7,2,24159.24,21.28,False
142,57,103,1,6956.94,23.03,False
3589,1468,118,1,15784.69,2.84,False
3426,1397,527,4,8724.9,23.47,False
1701,694,100,1,12221.14,20.98,False
1365,564,433,6,16397.44,16.06,False
1543,632,344,5,18754.76,31.85,False
1476,608,149,4,2977.83,21.48,False
2750,1121,298,5,5598.37,18.88,False
781,325,378,1,21639.36,2.88,False
3038,1247,116,2,3518.41,23.04,False
1006,413,147,1,17555.83,29.25,False
235,98,49,5,16977.41,28.3,False
2602,1059,47,3,19859.07,15.27,False
2030,828,298,2,26526.27,16.34,False
2337,953,284,1,2024.66,25.44,False
3025,1240,516,6,19604.46,34.11,False
4486,1826,28,4,8956.4,34.7,False
2923,1191,140,6,29734.63,39.35,False
3322,1359,29,1,2551.73,24.39,False
3337,1364,99,4,6247.5,32.33,False
2731,1114,58,6,20988.15,6.68,False
2115,863,191,3,3469.57,15.87,False
3491,1424,286,2,16484.22,0.06,False
3872,1583,365,2,3219.83,2.99,False
2991,1219,404,6,26222.62,24.41,False
2862,1169,182,3,13646.15,18.63,False
2770,1129,326,1,28933.28,16.32,False
2125,866,526,2,3809.91,7.7,False
818,339,49,5,12661.83,24.22,False
2168,884,160,6,1021.44,27.73,False
3333,1363,397,5,29429.38,35.83,False
152,60,426,1,21020.66,6.65,False
2858,1167,299,3,12630.68,20.13,False
3536,1443,304,3,29375.59,13.36,False
3583,1464,428,2,7771.8,7.98,False
2735,1115,407,4,6569.29,7.61,False
2396,974,32,6,22763.56,17.53,False
4845,1975,213,5,3234.32,19.2,False
4750,1935,372,5,170.71,7.72,False
3797,1552,185,2,19331.1,12.93,False
3986,1630,60,6,13620.66,5.33,False
233,97,418,1,19389.55,24.58,False
2121,864,353,5,22429.92,5.8,False
4363,1780,482,5,9521.46,10.46,False
500,209,272,5,19928.72,24.7,False
3953,1616,387,5,16904.05,17.26,False
539,224,293,5,22120.72,39.09,False
1102,457,334,2,8143.56,17.48,False
1051,433,278,6,1149.93,12.2,False
1671,685,192,1,5739.37,15.08,False
1150,476,429,6,28054.93,37.28,False
842,349,49,2,16816.63,37.77,False
2842,1160,146,4,16927.9,7.35,False
50,20,108,4,29081.3,8.07,False
2665,1083,538,-4,28282.79,9.88,True
693,283,131,6,7386.61,28.71,False
4514,1835,334,5,23430.01,13.12,False
1571,643,123,1,1874.68,35.2,False
1343,558,97,3,15205.15,36.26,False
4630,1883,465,6,818.66,3.28,False
4454,1816,50,3,28471.27,8.85,False
3609,1476,337,4,26390.13,22.08,False
1181,486,123,1,5077.39,21.14,False
1106,458,152,1,9932.72,35.15,False
1594,652,511,6,6760.88,10.05,False
3671,1500,166,2,13016.34,30.67,False
3040,1248,241,4,16867.73,8.25,False
3937,1609,419,3,476.95,31.43,False
3429,1399,427,4,27668.49,33.82,False
1353,561,439,1,1191.5,28.24,False
3474,1417,504,3,29681.82,38.55,False
3167,1296,453,2,22401.95,16.53,False
615,252,336,6,24340.77,5.63,False
2871,1172,408,5,23867.46,2.97,False
3054,1251,360,3,12007.27,38.79,False
3984,1629,523,4,27403.05,12.5,False
2211,903,339,1,20506.42,9.63,False
755,314,497,2,21602.18,38.65,False
2480,1009,390,5,22275.13,0.46,False
1017,420,321,6,22550.65,30.18,False
2640,1073,185,2,14685.12,22.13,False
4517,1837,472,2,17171.32,5.51,False
2151,877,187,6,24351.83,4.86,False
4159,1699,401,5,2200.07,14.34,False
3133,1284,35,2,433.1,7.9,False
2201,899,106,3,24895.15,16.75,False
3664,1498,177,2,16395.28,5.6,False
4170,1702,312,5,22634.56,20.3,False
3159,1294,77,4,14768.95,1.25,False
3100,1270,349,2,27949.5,6.27,False
3698,1508,198,5,29535.34,25.5,False
1727,705,63,5,12553.02,4.21,False
2087,852,9,5,23681.5,10.93,False
2232,910,515,6,17664.25,33.94,False
1556,636,427,4,3914.01,29.81,False
4490,1828,191,2,3798.52,21.14,False
3996,1634,86,4,3413.42,32.13,False
3082,1264,415,1,7258.29,34.26,False
3790,1548,371,1,6366.82,9.32,False
391,163,329,1,10471.94,34.87,False
4143,1693,330,2,17566.95,1.21,False
881,366,425,2,13625.28,19.92,False
101,41,174,6,25928.38,20.39,False
4910,1999,469,6,29376.08,3.69,False
556,229,527,2,22953.59,23.95,False
811,336,403,3,12477.03,17.38,False
3098,1269,495,3,25179.59,29.12,False
346,141,325,6,8712.18,20.08,False
4512,1835,70,5,17128.25,31.5,False
3156,1293,425,2,7789.41,13.47,False
4814,1960,363,1,14544.47,22.82,False
2708,1104,527,1,2722.83,9.24,False
4657,1894,394,3,9301.74,9.68,False
3008,1230,155,1,18615.45,35.31,False
3231,1325,357,5,14664.64,5.67,False
589,242,390,1,2451.91,34.19,False
2757,1124,14,2,29881.37,5.39,False
557,229,314,3,21122.02,33.5,False
545,225,43,3,19096.72,1.33,False
2206,900,336,1,29766.58,11.13,False
1443,594,264,1,9607.83,38.57,False
1505,619,418,-4,29088.27,16.34,True
3514,1435,543,3,21055.8,38.73,False
3821,1560,442,6,20306.08,23.91,False
4664,1897,417,4,20168.69,1.41,False
1559,638,17,1,5555.33,18.02,False
892,371,66,6,25530.06,3.77,False
1897,776,13,4,18941.19,26.84,False
2076,847,145,6,22334.81,29.25,False
4272,1742,116,5,3216.43,37.02,False
645,264,403,3,18699.02,38.79,False
3477,1418,461,6,24601.43,36.64,False
4337,1769,162,4,5070.71,38.59,False
1851,762,147,-2,23838.26,13.77,True
776,322,313,1,9786.37,0.54,False
2362,960,223,5,686.34,19.89,False
737,305,544,3,4348.45,4.81,False
4602,1869,456,3,24463.12,31.42,False
2137,871,73,1,26759.95,21.02,False
4764,1940,484,4,5545.36,4.38,False
4607,1873,69,5,9157.21,7.4,False
767,319,454,3,6373.62,38.79,False
1553,635,285,5,7804.86,36.56,False
2128,869,489,3,13518.99,24.01,False
2620,1064,388,4,14482.84,23.68,False
2674,1089,521,3,14072.18,35.93,False
1950,795,376,2,24741.19,11.26,False
171,70,362,3,3543.21,36.57,False
1199,494,228,5,16300.7,11.71,False
700,288,544,2,23576.23,10.55,False
2124,866,149,5,16342.16,6.81,False
1249,516,386,5,3482.66,32.33,False
182,73,472,5,29962.36,30.89,False
2144,874,303,3,10053.96,9.0,False
4247,1731,43,2,18074.79,34.39,False
2395,974,398,-1,13857.51,24.63,True
1061,437,287,-1,21247.56,19.79,True
2684,1094,492,-6,6412.37,9.37,True
2838,1159,222,2,14695.94,34.31,False
2828,1154,153,1,3495.03,10.06,False
3382,1378,502,5,1441.62,32.11,False
4361,1779,495,4,20729.23,17.22,False
2911,1188,138,1,10023.28,21.87,False
4510,1834,154,3,2528.29,16.79,False
4581,1863,446,1,13451.45,32.45,False
2260,924,260,4,15060.25,6.71,False
3004,1227,117,2,22256.33,29.19,False
1791,738,282,1,252.3,32.74,False
1335,554,12,2,8873.31,21.44,False
4101,1674,281,5,25440.41,17.12,False
2360,960,44,2,26396.42,37.97,False
4670,1899,514,1,29092.03,38.37,False
3265,1339,356,2,23040.61,12.02,False
2331,951,433,4,19210.24,20.1,False
3165,1296,6,1,1098.22,0.42,False
2536,1032,422,2,10440.23,3.19,False
593,243,99,5,25060.09,22.06,False
2886,1178,236,6,5351.19,3.28,False
2451,996,376,3,4332.78,33.72,False
1142,473,265,3,1475.5,35.01,False
603,247,286,4,15142.65,36.78,False
3050,1250,220,6,2146.41,16.56,False
3436,1402,283,1,27873.78,32.76,False
2412,980,373,6,11006.25,32.55,False
4495,1829,480,5,633.53,3.4,False
3998,1635,99,3,11969.61,10.26,False
2752,1123,260,6,20488.16,6.41,False
2438,992,228,1,24830.59,6.47,False
993,410,193,3,11507.33,3.5,False
2981,1215,470,1,19712.52,19.64,False
2933,1194,135,6,19106.4,11.98,False
3728,1523,487,-1,8209.69,36.14,True
3619,1480,315,4,15145.57,38.41,False
3182,1303,288,4,28573.83,6.62,False
1928,787,254,5,23136.87,20.37,False
4870,1984,141,1,8675.19,36.78,False
4379,1785,107,6,23810.45,18.25,False
1018,421,13,6,3883.44,15.78,False
1510,621,70,4,21802.49,38.05,False
3916,1601,186,1,2778.21,37.62,False
2236,913,83,3,10586.89,11.92,False
864,357,193,4,28220.61,31.78,False
3237,1327,293,4,29414.26,16.03,False
2449,995,350,2,203.07,6.97,False
409,173,2,2,17109.22,13.81,False
1133,471,340,1,20629.9,37.53,False
1661,680,366,5,2561.7,25.08,False
4053,1655,453,2,21880.35,12.93,False
1389,575,425,5,26116.55,11.84,False
1284,535,436,1,23016.93,1.06,False
4370,1782,467,3,14734.38,26.88,False
4266,1740,273,5,27871.58,15.12,False
3425,1397,185,3,21270.38,5.05,False
2544,1034,161,5,1501.57,32.24,False
4874,1986,63,4,25050.89,23.02,False
4330,1766,228,6,3749.56,30.56,False
745,307,441,4,12261.46,7.8,False
4849,1976,215,4,3290.61,9.28,False
3840,1568,291,2,13186.72,26.41,False
2530,1030,276,5,6011.35,19.06,False
4900,1995,73,4,18995.41,27.35,False
2485,1010,211,5,24779.89,5.77,False
1519,624,331,6,7988.91,26.82,False
3512,1434,185,2,23892.65,22.97,False
4320,1762,107,4,19837.66,7.97,False
706,290,261,3,13285.16,17.26,False
3910,1599,228,6,1611.12,6.3,False
2545,1035,547,-6,8975.19,11.72,True
678,276,115,5,16112.36,13.29,False
1254,518,131,4,29740.06,19.73,False
3151,1291,469,2,14876.95,18.84,False
4911,1999,273,3,27293.72,23.01,False
2178,888,391,4,28102.59,16.94,False
3571,1459,503,3,3804.31,7.45,False
1940,791,119,1,15087.75,5.61,False
1992,811,367,1,19676.74,35.16,False
2878,1175,498,1,1278.35,18.69,False
594,244,95,5,12144.11,5.51,False
3744,1530,33,2,4093.64,13.89,False
1075,442,11,3,18186.96,1.2,False
4777,1946,271,1,27669.5,27.3,False
952,391,356,4,7173.22,5.98,False
1653,677,511,3,27518.2,24.06,False
4711,1917,496,4,10312.15,12.1,False
3991,1632,220,2,2374.79,9.34,False
339,139,490,1,3980.3,33.79,False
156,61,286,3,6503.0,29.34,False
4889,1990,279,4,15622.5,0.22,False
2454,996,5,4,7255.46,32.14,False
309,127,66,6,29203.39,19.8,False
1487,612,548,-3,11281.71,32.52,True
742,307,199,6,26103.84,37.35,False
4499,1830,138,3,26563.67,19.7,False
3203,1312,505,1,16134.41,25.68,False
1419,584,418,2,10408.1,24.41,False
4384,1787,336,4,16521.58,2.67,False
2807,1144,175,6,11629.48,30.85,False
4599,1869,67,4,16978.16,7.24,False
1082,446,508,1,16460.01,39.71,False
2791,1138,544,5,28462.94,31.92,False
1918,782,113,4,13579.01,10.49,False
2577,1048,356,1,2271.43,1.93,False
3361,1371,145,4,6990.78,21.32,False
2532,1031,381,3,2412.03,33.69,False
4076,1662,402,1,6762.86,19.53,False
1783,735,478,5,21173.12,11.04,False
2288,935,123,5,5594.49,23.64,False
2512,1024,320,3,4586.88,0.85,False
1424,586,177,1,26021.31,10.06,False
4056,1656,378,6,15918.06,34.27,False
4793,1953,76,1,15385.28,16.01,False
1695,693,15,5,7391.42,19.82,False
2130,869,114,3,12335.65,13.43,False
265,110,226,6,602.86,19.81,False
3487,1423,384,6,6791.56,35.16,False
2779,1132,475,4,16609.68,7.09,False
3409,1391,210,5,28241.05,6.01,False
2712,1106,271,6,3833.58,27.05,False
945,389,404,1,5209.95,33.43,False
3372,1375,458,6,21203.85,18.92,False
28,11,376,6,24820.05,14.29,False
3466,1412,414,3,5959.93,11.17,False
724,300,278,4,21871.19,31.08,False
1984,808,91,1,20458.33,37.88,False
1321,550,436,6,6765.65,4.45,False
2415,981,271,6,2142.46,35.45,False
1985,808,251,1,13036.25,37.19,False
3521,1438,195,3,11014.24,9.91,False
4765,1940,29,2,24207.95,38.91,False
4210,1719,195,6,24450.5,29.61,False
4142,1693,404,6,29953.26,17.3,False
3020,1238,279,3,12952.73,38.33,False
2271,928,60,5,21205.87,27.1,False
1412,582,410,4,6007.81,5.09,False
3440,1403,220,2,29105.65,26.32,False
3190,1305,437,1,3562.19,13.52,False
123,50,522,6,3383.75,28.85,False
3547,1451,537,4,14779.33,19.83,False
206,85,505,2,19356.44,39.98,False
1921,784,106,4,11037.83,37.11,False
1677,687,227,4,18554.19,0.65,False
9,4,225,4,5051.56,26.9,False
1140,473,546,6,14982.98,17.18,False
2496,1015,249,4,1551.95,31.42,False
3117,1276,342,2,1924.2,17.5,False
4369,1782,261,5,14716.17,28.79,False
2827,1153,249,6,11107.52,27.79,False
422,180,454,5,29941.38,14.88,False
4776,1946,455,1,14151.89,33.66,False
3039,1248,25,2,15629.47,6.6,False
3906,1597,296,4,5473.76,15.59,False
4671,1900,229,1,18838.53,11.76,False
331,136,242,3,2671.7,14.57,False
4368,1782,480,2,25965.78,3.72,False
4645,1888,41,2,24769.9,29.95,False
2556,1039,229,2,18363.5,39.4,False
2141,874,124,2,18456.21,21.08,False
1732,706,348,6,8760.12,35.1,False
205,84,50,5,7308.78,3.66,False
1745,712,293,4,17805.38,11.91,False
2051,836,312,3,9448.67,27.37,False
4875,1986,25,3,6643.42,32.28,False
223,91,405,4,23742.88,1.85,False
3227,1324,280,4,7982.0,22.64,False
3321,1359,14,6,25500.79,4.6,False
3468,1413,385,3,17715.58,15.62,False
658,269,343,-3,4904.34,13.92,True
2549,1036,142,2,17857.59,36.91,False
298,123,143,3,29070.6,30.2,False
3380,1377,105,6,6292.33,36.54,False
2880,1175,292,2,29253.75,23.16,False
4587,1865,186,2,6281.41,35.44,False
4893,1992,175,3,8533.41,35.81,False
3969,1621,241,1,16379.22,4.85,False
3747,1531,521,5,937.75,32.23,False
2977,1213,517,4,22800.28,5.75,False
2594,1056,431,5,26330.21,12.24,False
3465,1412,343,2,9878.39,32.32,False
403,170,14,6,19553.73,26.61,False
1346,559,426,3,25487.48,5.25,False
3092,1268,124,1,3665.88,12.03,False
3932,1608,542,3,23159.62,13.37,False
1422,585,410,5,21332.46,18.04,False
3734,1526,389,1,7510.61,16.08,False
3255,1335,278,3,6864.0,4.36,False
2452,996,238,2,11104.91,9.23,False
4598,1868,260,3,23800.11,24.04,False
4783,1949,535,6,2726.65,6.49,False
4285,1748,165,6,15386.34,25.28,False
1245,513,433,-5,2236.44,18.58,True
198,80,232,6,7319.16,27.9,False
4381,1786,397,3,5513.04,16.41,False
1803,743,322,2,23415.08,17.72,False
1130,469,140,4,27391.01,25.49,False
2896,1181,459,4,22331.92,36.02,False
3310,1355,20,3,21802.55,9.02,False
4821,1964,56,4,6121.39,30.49,False
4547,1849,74,2,2736.21,24.38,False
2769,1128,529,1,8941.97,4.76,False
3230,1325,269,3,17864.22,8.82,False
2100,858,29,6,25154.7,12.83,False
3457,1409,9,5,15423.86,3.71,False
1494,616,348,2,23045.04,18.4,False
257,108,42,1,5010.94,30.09,False
3787,1547,352,2,2141.67,36.1,False
3383,1379,373,1,24578.23,10.69,False
913,377,241,5,28065.99,22.13,False
352,144,535,2,12827.92,29.53,False
2207,901,344,4,21251.54,31.64,False
2671,1088,417,1,6853.2,1.5,False
4720,1922,362,1,1232.42,5.65,False
1673,686,80,1,9472.08,15.77,False
2646,1075,73,2,7117.69,3.07,False
1531,627,140,2,748.56,3.76,False
434,184,446,2,25796.2,27.05,False
2663,1083,56,4,916.91,8.59,False
687,280,160,1,8394.99,19.49,False
1141,473,333,2,23179.93,29.22,False
3184,1303,416,5,29902.7,7.47,False
3718,1517,301,2,971.53,9.77,False
3137,1286,276,4,3120.73,20.95,False
4902,1996,104,6,28876.36,9.15,False
327,134,396,5,18335.53,30.24,False
1841,759,392,5,25767.29,33.37,False
3977,1626,82,2,5589.37,4.89,False
4693,1910,213,5,3774.14,27.52,False
2495,1015,331,2,2801.28,20.23,False
3119,1277,399,6,7745.11,6.87,False
1662,680,275,6,27879.73,4.6,False
1204,498,338,2,2812.39,0.13,False
4609,1873,138,2,7484.19,35.33,False
2191,893,279,4,25982.3,9.95,False
653,267,439,5,16447.39,28.69,False
2195,895,349,3,15308.9,18.21,False
73,27,86,3,10661.88,15.52,False
1135,472,118,1,18088.29,8.76,False
4810,1959,328,1,222.5,22.54,False
2955,1203,8,4,16154.62,32.96,False
2893,1180,217,4,28240.62,31.48,False
1565,640,338,6,25449.82,2.7,False
4624,1879,360,4,2123.86,17.68,False
269,111,504,6,14276.77,15.38,False
360,149,313,5,11376.97,0.32,False
621,255,228,6,14101.33,11.87,False
4635,1885,115,3,21778.86,6.83,False
1576,645,177,3,8310.46,0.27,False
886,368,224,1,9600.61,30.3,False
4787,1951,449,5,4541.72,11.64,False
474,201,182,4,26823.51,27.64,False
4592,1867,462,2,12349.72,0.64,False
4756,1937,283,2,12018.37,37.48,False
2419,983,501,6,24200.26,5.87,False
3844,1570,537,2,16222.5,19.98,False
2000,816,193,5,22287.36,0.99,False
4358,1778,158,3,4069.49,21.34,False
2773,1130,167,2,29390.58,37.42,False
266,111,289,4,21458.03,17.96,False
1804,743,150,2,15965.32,5.25,False
3216,1318,135,6,23419.41,34.99,False
147,58,63,6,18597.52,1.26,False
51,20,152,3,25747.45,29.76,False
4136,1690,336,4,10411.81,26.67,False
2916,1189,467,1,16474.54,10.08,False
2058,838,164,1,27993.99,16.96,False
1039,428,420,3,11261.82,4.98,False
1831,754,408,5,16083.86,12.61,False
725,301,66,4,8482.68,3.16,False
2701,1100,244,3,14315.54,33.6,False
2204,899,268,5,20524.41,8.18,False
1605,655,328,6,11953.31,20.57,False
3705,1511,368,6,21597.76,30.23,False
1652,677,511,5,26071.26,14.2,False
3058,1252,323,3,25443.23,14.17,False
1427,588,297,3,29368.77,27.94,False
1865,765,142,4,15552.82,11.38,False
888,368,158,6,24817.38,28.91,False
3431,1399,432,6,3610.64,13.2,False
628,257,455,3,11864.86,17.96,False
2068,843,453,4,18230.72,2.56,False
4042,1651,95,3,5967.73,35.29,False
3742,1529,325,5,12104.13,5.09,False
2957,1204,436,2,19546.18,34.35,False
3023,1240,156,2,11382.0,29.86,False
1922,784,435,5,3473.4,22.75,False
3447,1405,249,1,12665.0,20.94,False
2118,864,523,4,6571.87,22.05,False
2217,905,145,4,11383.44,13.34,False
2008,820,475,1,19312.56,30.96,False
2102,858,113,5,18704.25,31.94,False
76,29,491,6,10271.41,15.57,False
897,373,313,2,20244.21,1.7,False
2095,855,421,2,370.22,21.5,False
2479,1008,275,-6,6176.2,0.42,True
613,250,474,1,17850.09,27.22,False
4060,1657,308,2,16098.67,27.22,False
284,117,77,1,19207.97,35.13,False
1722,704,485,6,24646.25,11.07,False
3564,1457,437,6,4546.25,32.39,False
1111,461,394,5,18870.49,32.82,False
1890,773,473,5,20718.24,34.18,False
4478,1823,523,1,553.81,24.48,False
4157,1698,207,2,22657.85,19.6,False
3834,1566,416,3,3837.8,20.62,False
2548,1036,426,2,5117.0,15.28,False
2326,950,340,4,4562.57,35.64,False
133,54,505,2,16916.81,27.59,False
1816,749,331,3,23549.01,23.69,False
3476,1418,395,6,26695.25,27.03,False
1168,482,319,2,8441.08,32.09,False
3360,1371,264,1,1472.1,29.52,False
2435,990,432,6,25166.3,25.46,False
426,182,236,1,8357.48,37.73,False
831,343,266,6,11697.8,3.39,False
4375,1784,22,3,27264.86,16.06,False
2884,1176,109,4,10927.41,29.06,False
1815,749,413,5,9636.2,13.28,False
1923,784,482,4,17416.36,28.51,False
2621,1065,426,1,16470.43,26.93,False
2988,1217,77,5,10414.72,6.42,False
3385,1379,309,4,8140.25,38.76,False
1885,772,130,4,21357.76,7.17,False
3657,1494,336,5,8894.94,23.27,False
3866,1579,491,2,25839.13,17.27,False
1103,457,460,1,3606.32,22.96,False
4025,1644,97,4,10000.07,37.28,False
2361,960,329,6,23561.57,33.54,False
1359,562,525,4,15261.29,13.16,False
237,99,262,5,12145.37,23.91,False
1883,771,424,5,17067.73,13.08,False
4703,1914,127,5,8857.61,15.39,False
3342,1365,491,5,6454.89,27.87,False
2918,1190,345,5,8215.57,32.02,False
2474,1006,369,5,9036.99,19.09,False
1628,665,536,6,19704.33,30.5,False
4286,1748,474,6,12597.2,32.22,False
1631,667,49,4,6661.44,31.17,False
1769,726,89,4,26319.46,31.31,False
4887,1990,35,3,16211.44,15.5,False
3534,1443,385,3,935.1,24.09,False
4603,1870,532,4,14834.01,34.82,False
231,96,119,2,16680.47,31.75,False
1441,594,492,2,19583.96,29.3,False
457,192,176,1,1742.18,6.33,False
4684,1905,425,6,21879.17,14.76,False
3523,1439,310,2,26128.26,0.12,False
4245,1730,359,3,19842.83,25.5,False
3776,1543,237,5,3770.81,0.64,False
4462,1819,329,5,5247.68,0.18,False
4526,1841,524,-1,8028.56,37.6,True
611,250,45,6,28415.43,34.49,False
1712,698,140,3,29737.29,9.28,False
2601,1059,361,1,20583.04,37.3,False
3730,1524,481,-3,24394.29,38.7,True
2164,881,277,1,15803.8,31.68,False
3434,1401,157,4,14532.0,14.42,False
4516,1836,236,6,18947.9,3.5,False
2443,994,16,2,10155.16,26.48,False
4243,1729,283,1,17273.87,12.72,False
676,275,176,1,27320.53,31.43,False
4239,1727,27,1,20178.53,38.65,False
4074,1662,464,5,5001.41,37.26,False
1319,549,224,6,28187.85,0.41,False
