order_id,product_id,category,old_name,price,base_price,status,amount,region,priority,user_id
1089,2089,Toys,item_1089,190.8,42.99,Completed,1262.74,West,High,1089
1090,2090,Toys,item_1090,94.01,479.93,Cancelled,1006.85,West,Low,1090
1091,2091,Clothing,item_1091,172.7,321.32,Cancelled,988.0,West,High,1091
1092,2092,Toys,item_1092,456.93,229.97,Cancelled,1939.75,South,Low,1092
1093,2093,Electronics,item_1093,123.98,312.01,Completed,961.1,West,High,1093
1094,2094,Electronics,item_1094,77.4,254.38,Completed,497.43,South,Low,1094
1095,2095,Toys,item_1095,494.39,227.43,Pending,446.09,East,Low,
1096,2096,Electronics,item_1096,265.23,489.01,Cancelled,2447.5,North,High,1096
1097,2097,Grocery,item_1097,177.94,110.85,Completed,2724.56,South,Low,1097
1098,2098,Clothing,item_1098,307.95,196.93,Pending,591.46,North,High,1098
1099,2099,Electronics,item_1099,477.29,35.53,Completed,2817.91,South,High,1099
1100,2100,Toys,item_1100,417.3,466.59,Completed,1546.9,West,Low,1100
1101,2101,Clothing,item_1101,363.62,130.01,Completed,1837.26,East,Medium,1101
1102,2102,Clothing,item_1102,143.21,392.83,Completed,2855.49,East,Medium,1102
1103,2103,Furniture,item_1103,226.27,257.59,Cancelled,1328.62,South,Medium,1103
1104,2104,Furniture,item_1104,219.42,50.78,Pending,1805.79,South,Low,
1105,2105,Grocery,item_1105,196.42,159.87,Pending,1156.68,West,High,1105
1106,2106,Furniture,item_1106,105.9,458.9,Completed,87.86,East,Medium,1106
1107,2107,Furniture,item_1107,470.74,485.54,Pending,1182.91,East,Low,1107
1108,2108,Electronics,item_1108,210.31,29.03,Completed,1185.24,South,High,1108
1109,2109,Grocery,item_1109,387.92,378.27,Pending,1553.34,West,Low,1109
1110,2110,Electronics,item_1110,328.94,463.99,Cancelled,778.04,West,High,1110
1111,2111,Grocery,item_1111,319.17,341.45,Cancelled,2013.74,South,Medium,1111
1112,2112,Clothing,item_1112,134.6,305.05,Cancelled,2532.47,North,High,1112
1113,2113,Furniture,item_1113,204.86,297.22,Completed,1579.68,South,Medium,1113
1114,2114,Furniture,item_1114,133.91,158.09,Cancelled,1992.53,West,Low,1114
1115,2115,Furniture,item_1115,378.71,462.92,Completed,372.36,East,High,1115
1116,2116,Clothing,item_1116,465.71,205.01,Pending,68.94,South,Medium,1116
1117,2117,Electronics,item_1117,389.13,214.74,Pending,1980.84,West,High,
1118,2118,Clothing,item_1118,354.98,107.03,Completed,1532.71,North,Medium,1118
1119,2119,Clothing,item_1119,100.96,38.9,Completed,2437.08,South,Medium,1119
1120,2120,Furniture,item_1120,225.96,457.36,Completed,2611.67,South,High,1120
1121,2121,Furniture,item_1121,71.09,41.49,Completed,1777.66,West,Medium,1121
1122,2122,Electronics,item_1122,14.66,140.38,Completed,2012.7,North,High,1122
1123,2123,Electronics,item_1123,194.08,264.84,Pending,2799.78,West,Medium,1123
1124,2124,Grocery,item_1124,191.68,446.17,Pending,2459.7,East,Low,1124
1125,2125,Toys,item_1125,38.05,184.45,Pending,2428.5,North,Medium,1125
1126,2126,Furniture,item_1126,365.36,445.11,Completed,125.76,North,Low,1126
1127,2127,Clothing,item_1127,190.53,312.99,Cancelled,2616.07,West,Low,1127
1128,2128,Grocery,item_1128,18.15,186.5,Completed,2910.31,East,Low,1128
1129,2129,Toys,item_1129,247.42,372.21,Completed,1077.59,West,Low,1129
1130,2130,Electronics,item_1130,369.8,153.99,Completed,2150.23,North,High,1130
1131,2131,Electronics,item_1131,157.66,339.8,Cancelled,2962.3,West,High,1131
1132,2132,Electronics,item_1132,246.26,274.93,Completed,674.34,North,High,1132
1133,2133,Electronics,item_1133,88.52,465.19,Pending,2310.61,South,Low,1133
1134,2134,Furniture,item_1134,476.24,338.59,Cancelled,450.48,West,High,1134
1135,2135,Grocery,item_1135,437.25,466.57,Cancelled,240.77,East,Medium,1135
1136,2136,Furniture,item_1136,330.42,394.69,Pending,2434.92,South,Medium,1136
1137,2137,Electronics,item_1137,64.58,176.72,Cancelled,2814.77,North,Low,1137
1138,2138,Grocery,item_1138,477.49,292.69,Completed,966.86,South,Medium,1138
1139,2139,Grocery,item_1139,387.93,400.78,Completed,1583.27,South,High,1139
1140,2140,Toys,item_1140,427.66,164.8,Pending,2519.79,West,Low,1140
1141,2141,Toys,item_1141,148.86,376.06,Cancelled,151.31,East,Medium,1141
1142,2142,Electronics,item_1142,143.99,425.36,Cancelled,1460.93,South,Medium,1142
1143,2143,Furniture,item_1143,38.82,407.0,Completed,2492.26,South,Low,1143
1144,2144,Clothing,item_1144,353.2,35.76,Completed,2577.5,West,Medium,1144
1145,2145,Clothing,item_1145,495.62,278.49,Pending,1296.19,West,Medium,1145
1146,2146,Furniture,item_1146,45.19,366.11,Pending,2104.31,South,Low,1146
1147,2147,Furniture,item_1147,57.69,168.48,Cancelled,2604.27,North,Low,1147
1148,2148,Clothing,item_1148,292.81,226.52,Pending,908.69,South,High,1148
1149,2149,Clothing,item_1149,370.31,14.47,Cancelled,2575.62,North,Low,1149
1150,2150,Clothing,item_1150,194.51,491.52,Cancelled,2532.9,North,High,1150
1151,2151,Furniture,item_1151,98.02,35.71,Cancelled,1967.79,West,High,1151
1152,2152,Furniture,item_1152,130.05,68.21,Pending,1491.45,South,Low,1152
1153,2153,Electronics,item_1153,391.09,433.8,Cancelled,1177.2,West,Medium,1153
1154,2154,Electronics,item_1154,50.49,249.72,Cancelled,2730.01,South,High,
1155,2155,Toys,item_1155,244.95,349.93,Completed,2393.31,South,Medium,1155
1156,2156,Furniture,item_1156,156.2,71.37,Pending,237.32,South,Medium,1156
1157,2157,Electronics,item_1157,202.96,410.56,Cancelled,1491.26,North,High,1157
1158,2158,Electronics,item_1158,98.53,303.56,Completed,65.71,West,Medium,1158
1159,2159,Clothing,item_1159,291.79,329.79,Completed,1709.36,North,High,1159
1160,2160,Toys,item_1160,156.3,483.48,Completed,1298.0,North,High,1160
1161,2161,Toys,item_1161,453.26,153.76,Cancelled,1362.51,West,Low,1161
1162,2162,Grocery,item_1162,307.02,260.19,Cancelled,342.08,North,High,1162
1163,2163,Clothing,item_1163,156.86,417.99,Completed,1826.33,South,Low,
1164,2164,Clothing,item_1164,367.26,216.79,Cancelled,802.15,West,Low,1164
1165,2165,Furniture,item_1165,233.47,472.92,Cancelled,1304.76,South,Low,1165
1166,2166,Grocery,item_1166,497.73,351.43,Completed,2157.61,South,Medium,1166
1167,2167,Grocery,item_1167,496.3,222.48,Completed,2893.85,South,High,1167
1168,2168,Toys,item_1168,63.9,278.7,Completed,1021.6,North,Medium,1168
1169,2169,Grocery,item_1169,81.7,401.07,Pending,79.1,West,High,1169
1170,2170,Electronics,item_1170,393.54,70.52,Cancelled,2198.57,East,Low,1170
1171,2171,Furniture,item_1171,56.81,180.96,Cancelled,2602.93,East,Low,1171
1172,2172,Electronics,item_1172,93.67,473.79,Pending,582.98,West,Medium,1172
1173,2173,Grocery,item_1173,14.65,261.65,Completed,1989.81,South,Medium,1173
1174,2174,Grocery,item_1174,35.9,365.46,Pending,2137.13,South,Low,1174
1175,2175,Furniture,item_1175,99.72,493.26,Pending,1531.58,East,Medium,1175
1176,2176,Clothing,item_1176,159.54,430.38,Pending,1249.22,East,High,1176
1177,2177,Electronics,item_1177,367.68,472.98,Completed,1747.18,North,Low,1177
1178,2178,Furniture,item_1178,406.09,15.24,Pending,2047.25,South,Medium,1178
1179,2179,Toys,item_1179,351.96,208.68,Cancelled,611.04,North,Low,1179
1180,2180,Toys,item_1180,377.34,129.67,Cancelled,2000.46,North,Low,1180
1181,2181,Clothing,item_1181,340.52,442.15,Cancelled,2716.21,South,High,1181
1182,2182,Clothing,item_1182,261.71,476.72,Pending,1511.75,South,Medium,1182
1183,2183,Grocery,item_1183,457.88,132.38,Cancelled,2559.79,North,Medium,1183
1184,2184,Grocery,item_1184,139.73,11.09,Cancelled,1728.08,South,Medium,1184
1185,2185,Toys,item_1185,414.61,27.36,Pending,2682.86,West,High,1185
1186,2186,Toys,item_1186,235.57,156.19,Completed,65.21,South,Medium,1186
1187,2187,Electronics,item_1187,221.09,106.8,Cancelled,1567.24,South,Medium,1187
1188,2188,Furniture,item_1188,13.39,387.03,Pending,716.98,West,Medium,1188
1189,2189,Furniture,item_1189,447.17,272.85,Pending,370.65,West,Low,1189
1190,2190,Clothing,item_1190,78.54,376.07,Completed,1109.75,South,High,1190
1191,2191,Electronics,item_1191,75.5,216.32,Pending,2707.94,South,Low,1191
1192,2192,Furniture,item_1192,480.25,491.64,Completed,1292.23,West,Low,1192
1193,2193,Grocery,item_1193,378.03,392.37,Pending,1530.48,West,High,1193
1194,2194,Electronics,item_1194,398.43,71.8,Pending,1525.0,South,High,1194
1195,2195,Grocery,item_1195,220.54,302.57,Completed,1331.27,East,Medium,1195
1196,2196,Furniture,item_1196,131.4,84.72,Cancelled,601.24,East,High,1196
1197,2197,Clothing,item_1197,336.5,220.29,Pending,2134.06,North,Low,1197
1198,2198,Toys,item_1198,98.78,496.35,Cancelled,1905.28,South,High,1198
1199,2199,Furniture,item_1199,28.8,495.3,Completed,1307.59,South,High,1199
1200,2200,Furniture,item_1200,209.58,160.16,Cancelled,2941.37,South,Medium,1200
1201,2201,Electronics,item_1201,259.83,325.5,Pending,374.66,East,Medium,1201
1202,2202,Furniture,item_1202,131.01,448.6,Completed,170.62,North,Low,1202
1203,2203,Clothing,item_1203,149.81,147.28,Cancelled,347.25,South,Medium,1203
1204,2204,Grocery,item_1204,173.8,64.65,Cancelled,90.3,South,Medium,1204
1205,2205,Grocery,item_1205,374.04,298.57,Cancelled,1146.2,East,High,1205
1206,2206,Electronics,item_1206,444.72,73.94,Cancelled,1825.41,North,Low,1206
1207,2207,Clothing,item_1207,104.53,228.43,Completed,270.89,East,Medium,1207
1208,2208,Clothing,item_1208,271.44,85.3,Completed,615.53,East,Low,1208
1209,2209,Grocery,item_1209,229.76,361.49,Pending,249.74,West,Low,1209
1210,2210,Toys,item_1210,397.53,91.8,Pending,2105.28,South,Medium,1210
1211,2211,Toys,item_1211,39.79,486.51,Completed,2235.11,West,Medium,
1212,2212,Toys,item_1212,486.05,91.1,Cancelled,1183.24,West,Medium,1212
1213,2213,Clothing,item_1213,100.19,88.4,Completed,1796.73,North,Low,1213
1214,2214,Toys,item_1214,136.83,427.71,Pending,2139.35,North,High,1214
1215,2215,Toys,item_1215,126.73,29.15,Completed,2829.04,East,High,1215
1216,2216,Electronics,item_1216,324.78,132.01,Completed,1627.06,North,Low,1216
1217,2217,Toys,item_1217,486.39,169.04,Cancelled,2657.76,East,Low,1217
1218,2218,Toys,item_1218,154.5,492.78,Cancelled,2456.97,East,High,1218
1219,2219,Grocery,item_1219,96.6,486.09,Cancelled,1989.09,North,Low,1219
1220,2220,Furniture,item_1220,473.37,136.1,Cancelled,1921.2,South,Medium,1220
1221,2221,Grocery,item_1221,109.92,318.6,Pending,509.14,South,Low,1221
1222,2222,Grocery,item_1222,82.68,244.71,Pending,585.46,South,High,1222
1223,2223,Furniture,item_1223,472.24,98.4,Pending,112.09,South,High,1223
1224,2224,Toys,item_1224,102.05,80.33,Pending,773.5,West,High,1224
1225,2225,Clothing,item_1225,366.11,405.92,Cancelled,344.2,West,High,1225
1226,2226,Electronics,item_1226,384.09,325.8,Completed,439.93,North,Medium,1226
1227,2227,Toys,item_1227,16.61,483.52,Completed,1649.99,East,Low,1227
1228,2228,Clothing,item_1228,245.41,285.8,Pending,2455.62,East,Medium,1228
1229,2229,Clothing,item_1229,37.38,349.1,Cancelled,1653.66,North,High,1229
1230,2230,Grocery,item_1230,60.26,444.36,Pending,468.41,South,High,1230
1231,2231,Furniture,item_1231,82.21,331.13,Completed,2768.99,West,Low,1231
1232,2232,Electronics,item_1232,250.99,495.48,Completed,350.12,East,Medium,1232
1233,2233,Grocery,item_1233,67.99,462.43,Completed,2691.98,South,High,1233
1234,2234,Grocery,item_1234,303.81,342.92,Completed,2684.7,East,Low,1234
1235,2235,Grocery,item_1235,438.95,142.84,Pending,2002.11,East,Low,1235
1236,2236,Electronics,item_1236,432.24,489.24,Cancelled,482.44,South,Medium,1236
1237,2237,Furniture,item_1237,409.18,65.45,Pending,2880.78,East,High,1237
1238,2238,Clothing,item_1238,99.12,198.66,Pending,1507.91,West,Low,1238
1239,2239,Toys,item_1239,398.82,173.4,Cancelled,2768.73,West,Medium,1239
1240,2240,Toys,item_1240,271.55,270.91,Completed,1184.65,West,Low,1240
1241,2241,Clothing,item_1241,354.52,125.24,Completed,649.68,North,Medium,1241
1242,2242,Clothing,item_1242,461.24,39.19,Pending,1114.53,South,Medium,1242
1243,2243,Toys,item_1243,486.19,457.35,Completed,671.68,South,High,1243
1244,2244,Electronics,item_1244,481.41,354.94,Pending,2212.59,West,Medium,1244
1245,2245,Electronics,item_1245,334.75,46.15,Cancelled,2617.91,North,High,1245
1246,2246,Electronics,item_1246,130.07,16.11,Pending,491.67,South,Medium,1246
1247,2247,Toys,item_1247,352.3,156.76,Pending,2181.54,West,Low,1247
1248,2248,Grocery,item_1248,64.52,39.4,Cancelled,144.75,South,Low,1248
1249,2249,Furniture,item_1249,418.01,343.15,Pending,1684.76,East,Low,1249
1250,2250,Clothing,item_1250,217.6,86.83,Completed,1588.43,South,Low,1250
1251,2251,Toys,item_1251,37.44,202.22,Cancelled,2929.16,North,Low,1251
1252,2252,Grocery,item_1252,329.82,208.5,Pending,536.23,East,Low,1252
1253,2253,Grocery,item_1253,63.12,48.13,Cancelled,2347.45,East,High,1253
1254,2254,Clothing,item_1254,275.37,42.01,Cancelled,82.38,East,High,1254
1255,2255,Electronics,item_1255,127.76,51.67,Cancelled,1716.15,West,High,1255
1256,2256,Electronics,item_1256,472.32,14.15,Pending,2267.45,West,Low,
1257,2257,Furniture,item_1257,365.59,487.19,Cancelled,2040.32,East,Medium,1257
1258,2258,Toys,item_1258,59.49,405.67,Completed,119.87,West,Medium,1258
1259,2259,Electronics,item_1259,152.16,84.25,Pending,282.32,North,Low,1259
1260,2260,Clothing,item_1260,405.66,330.57,Cancelled,525.09,East,Medium,1260
1261,2261,Grocery,item_1261,152.51,315.5,Pending,168.04,West,High,1261
1262,2262,Toys,item_1262,307.37,479.43,Cancelled,1901.98,West,High,1262
1263,2263,Clothing,item_1263,385.5,161.68,Completed,1521.79,West,Medium,1263
1264,2264,Grocery,item_1264,89.12,147.26,Pending,1092.44,North,High,1264
1265,2265,Furniture,item_1265,136.39,241.9,Pending,2301.28,West,Low,1265
1266,2266,Electronics,item_1266,486.12,249.25,Pending,2584.06,West,Medium,1266
1267,2267,Clothing,item_1267,226.01,261.11,Cancelled,2858.53,East,High,1267
1268,2268,Toys,item_1268,230.55,439.93,Cancelled,175.89,North,Low,1268
1269,2269,Toys,item_1269,13.89,428.0,Pending,1158.67,West,High,1269
1270,2270,Furniture,item_1270,337.88,180.98,Pending,1945.33,West,High,1270
1271,2271,Electronics,item_1271,459.56,462.02,Pending,638.44,East,High,1271
1272,2272,Toys,item_1272,248.28,354.12,Pending,387.26,West,High,1272
1273,2273,Furniture,item_1273,81.3,114.6,Cancelled,142.4,West,High,1273
1274,2274,Grocery,item_1274,396.88,489.49,Completed,209.53,North,Low,1274
1275,2275,Grocery,item_1275,321.49,50.96,Completed,858.02,North,Medium,1275
1276,2276,Furniture,item_1276,436.93,267.14,Cancelled,2684.57,South,High,1276
1277,2277,Furniture,item_1277,177.59,379.06,Completed,635.89,West,Medium,1277
1278,2278,Clothing,item_1278,483.14,224.02,Cancelled,1732.43,North,Low,1278
1279,2279,Toys,item_1279,107.29,364.13,Cancelled,1868.71,East,Low,1279
1280,2280,Grocery,item_1280,16.95,449.29,Completed,1523.36,East,High,1280
1281,2281,Furniture,item_1281,138.77,363.92,Pending,2832.81,South,Low,1281
1282,2282,Toys,item_1282,57.75,117.13,Completed,1289.52,South,Low,1282
1283,2283,Grocery,item_1283,112.78,103.67,Cancelled,1751.67,North,Medium,1283
1284,2284,Electronics,item_1284,157.95,160.41,Completed,2112.99,West,Medium,1284
1285,2285,Grocery,item_1285,415.81,218.67,Pending,384.47,South,Medium,1285
1286,2286,Clothing,item_1286,280.85,89.7,Pending,1175.61,West,Low,1286
1287,2287,Toys,item_1287,469.57,453.88,Completed,2986.32,North,High,1287
1288,2288,Toys,item_1288,466.92,60.8,Cancelled,2267.59,North,Low,1288
1289,2289,Toys,item_1289,404.88,337.18,Pending,675.02,West,Low,1289
1290,2290,Clothing,item_1290,429.61,475.77,Pending,2904.47,West,Medium,1290
1291,2291,Furniture,item_1291,13.73,193.58,Completed,1547.3,East,Low,1291
1292,2292,Furniture,item_1292,339.92,12.04,Pending,146.39,North,High,1292
1293,2293,Toys,item_1293,411.82,303.97,Pending,552.71,West,High,1293
1294,2294,Furniture,item_1294,104.4,325.77,Completed,2413.93,West,High,1294
1295,2295,Furniture,item_1295,488.9,95.12,Pending,1575.97,West,High,1295
1296,2296,Clothing,item_1296,257.09,319.41,Pending,2536.94,East,Low,1296
1297,2297,Grocery,item_1297,109.84,55.7,Pending,84.04,South,High,1297
1298,2298,Toys,item_1298,461.09,48.6,Pending,124.61,South,Medium,1298
1299,2299,Grocery,item_1299,101.41,329.74,Completed,925.92,South,Low,1299
1300,2300,Furniture,item_1300,387.49,333.04,Pending,294.74,South,Low,1300
1301,2301,Toys,item_1301,434.8,64.36,Cancelled,411.92,South,Medium,
1302,2302,Clothing,item_1302,55.46,252.18,Pending,2742.52,South,Medium,1302
1303,2303,Electronics,item_1303,212.74,248.39,Cancelled,275.12,West,Medium,1303
1304,2304,Furniture,item_1304,406.19,98.11,Completed,2715.73,North,High,1304
1305,2305,Grocery,item_1305,247.12,310.86,Cancelled,64.79,East,High,1305
1306,2306,Electronics,item_1306,272.62,263.82,Completed,688.1,East,High,1306
1307,2307,Electronics,item_1307,170.49,117.68,Cancelled,2090.23,South,Medium,1307
1308,2308,Clothing,item_1308,477.08,180.79,Cancelled,1973.18,West,Low,1308
1309,2309,Furniture,item_1309,261.2,205.97,Completed,787.77,South,Low,1309
1310,2310,Grocery,item_1310,481.32,60.42,Cancelled,969.18,South,Low,1310
1311,2311,Furniture,item_1311,217.63,376.07,Pending,1887.59,West,Medium,1311
1312,2312,Grocery,item_1312,193.24,320.02,Completed,1375.74,North,Low,1312
1313,2313,Furniture,item_1313,153.8,415.08,Cancelled,2853.62,East,Medium,1313
1314,2314,Clothing,item_1314,406.43,220.4,Completed,1105.35,North,High,
1315,2315,Grocery,item_1315,81.07,164.08,Completed,989.84,North,Low,1315
1316,2316,Furniture,item_1316,288.06,167.57,Completed,1706.84,West,Medium,1316
1317,2317,Toys,item_1317,116.56,284.87,Cancelled,1843.32,North,Low,1317
1318,2318,Furniture,item_1318,344.24,223.25,Pending,634.54,North,Medium,1318
1319,2319,Grocery,item_1319,216.41,70.81,Completed,1824.22,West,High,1319
1320,2320,Grocery,item_1320,18.74,393.82,Cancelled,2964.47,West,Medium,1320
1321,2321,Furniture,item_1321,28.13,271.4,Cancelled,165.4,North,High,1321
1322,2322,Furniture,item_1322,364.39,144.59,Pending,1231.02,East,Medium,1322
1323,2323,Furniture,item_1323,156.24,492.14,Pending,2553.58,North,Medium,1323
1324,2324,Electronics,item_1324,24.35,33.44,Completed,459.27,East,Low,1324
1325,2325,Clothing,item_1325,93.39,103.67,Pending,2457.64,North,Low,1325
1326,2326,Grocery,item_1326,442.83,31.11,Completed,2844.08,North,Medium,1326
1327,2327,Toys,item_1327,397.9,195.98,Cancelled,552.5,South,Low,1327
1328,2328,Clothing,item_1328,166.47,82.52,Cancelled,2669.01,West,Low,1328
1329,2329,Electronics,item_1329,265.66,127.86,Pending,2000.74,East,Medium,1329
1330,2330,Furniture,item_1330,120.66,139.27,Pending,2148.58,East,Low,1330
1331,2331,Clothing,item_1331,333.15,370.28,Completed,2100.15,North,Medium,1331
1332,2332,Electronics,item_1332,338.54,239.39,Pending,604.36,North,Medium,1332
1333,2333,Toys,item_1333,383.19,261.82,Pending,2293.44,East,Low,1333
1334,2334,Clothing,item_1334,425.43,61.77,Completed,695.42,East,Medium,1334
1335,2335,Toys,item_1335,261.6,392.21,Completed,252.49,West,High,1335
1336,2336,Toys,item_1336,327.71,82.17,Completed,2247.83,South,High,1336
1337,2337,Clothing,item_1337,140.71,243.36,Cancelled,1385.29,East,High,1337
1338,2338,Electronics,item_1338,183.67,113.91,Pending,1531.46,East,High,1338
1339,2339,Grocery,item_1339,57.93,327.82,Cancelled,2787.66,South,Medium,1339
1340,2340,Clothing,item_1340,301.08,269.49,Pending,1579.92,North,Low,1340
1341,2341,Clothing,item_1341,479.9,117.59,Completed,2690.42,East,High,
1342,2342,Electronics,item_1342,144.98,442.47,Cancelled,2161.68,West,Medium,1342
1343,2343,Grocery,item_1343,252.63,93.8,Completed,1075.52,East,Low,1343
1344,2344,Electronics,item_1344,56.18,256.59,Cancelled,1885.25,East,Low,1344
1345,2345,Grocery,item_1345,343.91,91.66,Pending,2704.61,South,High,1345
1346,2346,Furniture,item_1346,173.69,96.98,Pending,2649.71,South,Low,1346
1347,2347,Electronics,item_1347,301.06,485.08,Cancelled,52.97,South,Medium,1347
1348,2348,Electronics,item_1348,287.96,495.3,Completed,1599.54,South,High,1348
1349,2349,Electronics,item_1349,159.26,370.73,Pending,1497.45,East,Low,1349
1350,2350,Furniture,item_1350,134.23,234.79,Pending,938.35,East,Low,1350
1351,2351,Toys,item_1351,247.33,142.27,Cancelled,2198.24,North,High,1351
1352,2352,Clothing,item_1352,333.09,79.4,Pending,141.17,West,Medium,1352
1353,2353,Electronics,item_1353,104.98,477.86,Cancelled,368.4,East,Low,1353
1354,2354,Furniture,item_1354,493.79,439.29,Completed,832.66,East,Medium,1354
1355,2355,Furniture,item_1355,473.18,145.36,Completed,171.24,East,Low,1355
1356,2356,Furniture,item_1356,287.66,398.34,Pending,900.81,North,Medium,1356
1357,2357,Clothing,item_1357,238.5,83.61,Pending,1890.2,South,Medium,1357
1358,2358,Electronics,item_1358,401.89,17.64,Completed,691.11,North,High,1358
1359,2359,Electronics,item_1359,220.86,333.52,Completed,197.21,South,Medium,1359
1360,2360,Toys,item_1360,336.01,386.75,Completed,2863.37,East,High,1360
1361,2361,Clothing,item_1361,221.7,459.95,Pending,695.63,West,Medium,1361
1362,2362,Furniture,item_1362,217.06,483.78,Completed,2684.45,East,Low,1362
1363,2363,Toys,item_1363,223.55,439.21,Cancelled,460.57,South,Medium,1363
1364,2364,Toys,item_1364,107.77,159.45,Pending,1721.66,West,Low,1364
1365,2365,Furniture,item_1365,57.06,268.02,Cancelled,974.12,East,Medium,1365
1366,2366,Furniture,item_1366,216.05,211.03,Completed,2742.05,North,Medium,1366
1367,2367,Clothing,item_1367,311.45,158.17,Completed,1761.95,East,High,1367
1368,2368,Toys,item_1368,440.12,36.23,Pending,421.51,North,Medium,1368
1369,2369,Toys,item_1369,235.51,36.63,Completed,847.02,North,Medium,1369
1370,2370,Grocery,item_1370,287.07,348.39,Completed,408.26,North,Low,1370
1371,2371,Clothing,item_1371,285.4,483.97,Completed,709.45,South,Medium,1371
1372,2372,Electronics,item_1372,404.75,315.6,Completed,388.39,North,High,1372
1373,2373,Electronics,item_1373,264.71,131.13,Completed,1447.54,West,Medium,1373
1374,2374,Electronics,item_1374,156.96,247.02,Completed,2469.8,East,Low,1374
1375,2375,Toys,item_1375,70.37,81.66,Completed,595.18,South,High,1375
1376,2376,Toys,item_1376,108.17,245.43,Pending,2019.23,West,Medium,1376
1377,2377,Furniture,item_1377,199.05,401.93,Pending,1279.84,West,High,1377
1378,2378,Furniture,item_1378,68.86,200.82,Cancelled,943.15,West,High,
1379,2379,Grocery,item_1379,481.77,239.27,Cancelled,1402.13,North,High,1379
1380,2380,Toys,item_1380,113.28,452.25,Cancelled,1202.34,North,High,1380
1381,2381,Grocery,item_1381,331.41,285.94,Pending,2159.79,South,Medium,1381
1382,2382,Grocery,item_1382,462.5,43.42,Cancelled,1477.05,West,Low,1382
1383,2383,Toys,item_1383,357.17,258.42,Cancelled,1600.03,South,Low,1383
1384,2384,Toys,item_1384,180.57,312.56,Pending,249.33,North,Low,1384
1385,2385,Electronics,item_1385,335.98,254.72,Cancelled,1455.42,South,Low,1385
1386,2386,Electronics,item_1386,450.9,95.26,Pending,2279.65,West,High,1386
1387,2387,Grocery,item_1387,66.09,424.93,Completed,1352.51,East,Low,1387
1388,2388,Electronics,item_1388,462.54,167.37,Cancelled,1376.05,South,Low,1388
1389,2389,Clothing,item_1389,105.9,250.64,Cancelled,893.96,South,Low,1389
1390,2390,Toys,item_1390,406.25,104.22,Cancelled,121.52,North,High,1390
1391,2391,Clothing,item_1391,447.71,186.18,Pending,1726.47,North,Medium,
1392,2392,Toys,item_1392,253.13,417.88,Cancelled,2491.35,East,Medium,1392
1393,2393,Toys,item_1393,428.18,402.78,Pending,1311.16,West,High,1393
1394,2394,Clothing,item_1394,393.37,156.13,Completed,1521.2,North,Low,1394
1395,2395,Electronics,item_1395,119.77,470.9,Pending,1201.76,East,High,1395
1396,2396,Clothing,item_1396,484.38,46.64,Cancelled,762.13,East,Medium,1396
1397,2397,Toys,item_1397,351.78,64.33,Pending,2813.93,East,Low,1397
1398,2398,Grocery,item_1398,216.49,108.25,Completed,460.9,East,Low,
1399,2399,Electronics,item_1399,125.45,45.73,Cancelled,2717.76,North,Medium,1399
1400,2400,Furniture,item_1400,303.09,310.09,Completed,2668.18,West,High,1400
1401,2401,Electronics,item_1401,60.99,253.33,Completed,1968.49,West,Medium,1401
1402,2402,Clothing,item_1402,20.51,37.12,Completed,1625.85,West,Low,1402
1403,2403,Electronics,item_1403,280.72,35.55,Pending,2101.55,West,Low,1403
1404,2404,Clothing,item_1404,66.64,67.82,Cancelled,2948.48,East,Medium,1404
1405,2405,Furniture,item_1405,459.85,126.7,Completed,1786.42,South,Medium,1405
1406,2406,Toys,item_1406,288.34,495.56,Completed,2626.1,South,High,1406
1407,2407,Clothing,item_1407,224.89,148.47,Pending,1081.52,South,Medium,1407
1408,2408,Furniture,item_1408,244.56,69.96,Completed,275.31,South,Medium,1408
1409,2409,Grocery,item_1409,449.84,430.79,Pending,2153.74,East,Low,1409
1410,2410,Clothing,item_1410,268.15,141.09,Cancelled,1647.19,North,High,1410
1411,2411,Furniture,item_1411,355.7,314.72,Pending,281.42,South,Low,1411
1412,2412,Toys,item_1412,113.28,192.47,Completed,155.81,South,Low,1412
1413,2413,Furniture,item_1413,476.99,20.43,Completed,847.38,West,Medium,1413
1414,2414,Electronics,item_1414,39.26,428.74,Pending,1511.3,West,Medium,1414
1415,2415,Clothing,item_1415,110.81,100.37,Pending,1620.85,East,High,1415
1416,2416,Grocery,item_1416,469.24,455.93,Pending,2771.96,East,Low,1416
1417,2417,Electronics,item_1417,177.06,416.33,Pending,2603.94,North,High,1417
1418,2418,Grocery,item_1418,430.67,469.61,Pending,1300.31,East,High,1418
1419,2419,Furniture,item_1419,375.36,463.08,Completed,2727.75,East,Low,1419
1420,2420,Electronics,item_1420,499.41,387.96,Pending,1045.72,West,High,1420
1421,2421,Grocery,item_1421,141.69,132.75,Cancelled,2440.27,North,High,1421
1422,2422,Grocery,item_1422,419.64,425.32,Pending,1415.04,West,High,1422
1423,2423,Grocery,item_1423,245.3,423.72,Completed,1255.4,North,Medium,1423
1424,2424,Toys,item_1424,163.87,41.38,Completed,811.12,East,Medium,1424
1425,2425,Clothing,item_1425,121.44,95.5,Cancelled,1985.14,South,High,1425
1426,2426,Clothing,item_1426,345.38,431.68,Cancelled,986.14,South,High,1426
1427,2427,Grocery,item_1427,487.89,17.9,Pending,1644.3,North,Low,1427
1428,2428,Electronics,item_1428,47.96,227.47,Cancelled,278.48,South,Medium,1428
