item_id,order_id,product_id,quantity,unit_price,discount_percent
3609,1476,337,4,26390.13,22.08
1181,486,123,1,5077.39,21.14
1106,458,152,1,9932.72,35.15
1594,652,511,6,6760.88,10.05
3671,1500,166,2,13016.34,30.67
3040,1248,241,4,16867.73,8.25
3937,1609,419,3,476.95,31.43
3429,1399,427,4,27668.49,33.82
1353,561,439,1,1191.5,28.24
3474,1417,504,3,29681.82,38.55
3167,1296,453,2,22401.95,16.53
615,252,336,6,24340.77,5.63
2871,1172,408,5,23867.46,2.97
3054,1251,360,3,12007.27,38.79
3984,1629,523,4,27403.05,12.5
2211,903,339,1,20506.42,9.63
755,314,497,2,21602.18,38.65
2480,1009,390,5,22275.13,0.46
1017,420,321,6,22550.65,30.18
2640,1073,185,2,14685.12,22.13
4517,1837,472,2,17171.32,5.51
2151,877,187,6,24351.83,4.86
4159,1699,401,5,2200.07,14.34
3133,1284,35,2,433.1,7.9
2201,899,106,3,24895.15,16.75
3664,1498,177,2,16395.28,5.6
4170,1702,312,5,22634.56,20.3
3159,1294,77,4,14768.95,1.25
3100,1270,349,2,27949.5,6.27
3698,1508,198,5,29535.34,25.5
1727,705,63,5,12553.02,4.21
2087,852,9,5,23681.5,10.93
2232,910,515,6,17664.25,33.94
1556,636,427,4,3914.01,29.81
4490,1828,191,2,3798.52,21.14
3996,1634,86,4,3413.42,32.13
3082,1264,415,1,7258.29,34.26
3790,1548,371,1,6366.82,9.32
391,163,329,1,10471.94,34.87
4143,1693,330,2,17566.95,1.21
881,366,425,2,13625.28,19.92
101,41,174,6,25928.38,20.39
4910,1999,469,6,29376.08,3.69
556,229,527,2,22953.59,23.95
811,336,403,3,12477.03,17.38
3098,1269,495,3,25179.59,29.12
346,141,325,6,8712.18,20.08
4512,1835,70,5,17128.25,31.5
3156,1293,425,2,7789.41,13.47
4814,1960,363,1,14544.47,22.82
2708,1104,527,1,2722.83,9.24
4657,1894,394,3,9301.74,9.68
3008,1230,155,1,18615.45,35.31
3231,1325,357,5,14664.64,5.67
589,242,390,1,2451.91,34.19
2757,1124,14,2,29881.37,5.39
557,229,314,3,21122.02,33.5
545,225,43,3,19096.72,1.33
2206,900,336,1,29766.58,11.13
1443,594,264,1,9607.83,38.57
1505,619,418,-4,29088.27,16.34
3514,1435,543,3,21055.8,38.73
3821,1560,442,6,20306.08,23.91
4664,1897,417,4,20168.69,1.41
1559,638,17,1,5555.33,18.02
892,371,66,6,25530.06,3.77
1897,776,13,4,18941.19,26.84
2076,847,145,6,22334.81,29.25
4272,1742,116,5,3216.43,37.02
645,264,403,3,18699.02,38.79
3477,1418,461,6,24601.43,36.64
4337,1769,162,4,5070.71,38.59
1851,762,147,-2,23838.26,13.77
776,322,313,1,9786.37,0.54
2362,960,223,5,686.34,19.89
737,305,544,3,4348.45,4.81
4602,1869,456,3,24463.12,31.42
2137,871,73,1,26759.95,21.02
4764,1940,484,4,5545.36,4.38
4607,1873,69,5,9157.21,7.4
767,319,454,3,6373.62,38.79
1553,635,285,5,7804.86,36.56
2128,869,489,3,13518.99,24.01
2620,1064,388,4,14482.84,23.68
2674,1089,521,3,14072.18,35.93
1950,795,376,2,24741.19,11.26
171,70,362,3,3543.21,36.57
1199,494,228,5,16300.7,11.71
700,288,544,2,23576.23,10.55
2124,866,149,5,16342.16,6.81
1249,516,386,5,3482.66,32.33
182,73,472,5,29962.36,30.89
2144,874,303,3,10053.96,9.0
4247,1731,43,2,18074.79,34.39
2395,974,398,-1,13857.51,24.63
1061,437,287,-1,21247.56,19.79
2684,1094,492,-6,6412.37,9.37
2838,1159,222,2,14695.94,34.31
2828,1154,153,1,3495.03,10.06
3382,1378,502,5,1441.62,32.11
4361,1779,495,4,20729.23,17.22
2911,1188,138,1,10023.28,21.87
4510,1834,154,3,2528.29,16.79
4581,1863,446,1,13451.45,32.45
2260,924,260,4,15060.25,6.71
3004,1227,117,2,22256.33,29.19
1791,738,282,1,252.3,32.74
1335,554,12,2,8873.31,21.44
4101,1674,281,5,25440.41,17.12
2360,960,44,2,26396.42,37.97
4670,1899,514,1,29092.03,38.37
3265,1339,356,2,23040.61,12.02
2331,951,433,4,19210.24,20.1
3165,1296,6,1,1098.22,0.42
2536,1032,422,2,10440.23,3.19
593,243,99,5,25060.09,22.06
2886,1178,236,6,5351.19,3.28
2451,996,376,3,4332.78,33.72
1142,473,265,3,1475.5,35.01
603,247,286,4,15142.65,36.78
3050,1250,220,6,2146.41,16.56
3436,1402,283,1,27873.78,32.76
2412,980,373,6,11006.25,32.55
4495,1829,480,5,633.53,3.4
3998,1635,99,3,11969.61,10.26
2752,1123,260,6,20488.16,6.41
2438,992,228,1,24830.59,6.47
993,410,193,3,11507.33,3.5
2981,1215,470,1,19712.52,19.64
2933,1194,135,6,19106.4,11.98
3728,1523,487,-1,8209.69,36.14
3619,1480,315,4,15145.57,38.41
3182,1303,288,4,28573.83,6.62
1928,787,254,5,23136.87,20.37
4870,1984,141,1,8675.19,36.78
4379,1785,107,6,23810.45,18.25
1018,421,13,6,3883.44,15.78
1510,621,70,4,21802.49,38.05
3916,1601,186,1,2778.21,37.62
2236,913,83,3,10586.89,11.92
864,357,193,4,28220.61,31.78
3237,1327,293,4,29414.26,16.03
2449,995,350,2,203.07,6.97
409,173,2,2,17109.22,13.81
1133,471,340,1,20629.9,37.53
1661,680,366,5,2561.7,25.08
4053,1655,453,2,21880.35,12.93
1389,575,425,5,26116.55,11.84
1284,535,436,1,23016.93,1.06
4370,1782,467,3,14734.38,26.88
4266,1740,273,5,27871.58,15.12
3425,1397,185,3,21270.38,5.05
2544,1034,161,5,1501.57,32.24
4874,1986,63,4,25050.89,23.02
4330,1766,228,6,3749.56,30.56
745,307,441,4,12261.46,7.8
4849,1976,215,4,3290.61,9.28
3840,1568,291,2,13186.72,26.41
2530,1030,276,5,6011.35,19.06
4900,1995,73,4,18995.41,27.35
2485,1010,211,5,24779.89,5.77
1519,624,331,6,7988.91,26.82
3512,1434,185,2,23892.65,22.97
4320,1762,107,4,19837.66,7.97
706,290,261,3,13285.16,17.26
3910,1599,228,6,1611.12,6.3
2545,1035,547,-6,8975.19,11.72
678,276,115,5,16112.36,13.29
1254,518,131,4,29740.06,19.73
3151,1291,469,2,14876.95,18.84
4911,1999,273,3,27293.72,23.01
2178,888,391,4,28102.59,16.94
3571,1459,503,3,3804.31,7.45
1940,791,119,1,15087.75,5.61
1992,811,367,1,19676.74,35.16
2878,1175,498,1,1278.35,18.69
594,244,95,5,12144.11,5.51
3744,1530,33,2,4093.64,13.89
1075,442,11,3,18186.96,1.2
4777,1946,271,1,27669.5,27.3
952,391,356,4,7173.22,5.98
1653,677,511,3,27518.2,24.06
4711,1917,496,4,10312.15,12.1
3991,1632,220,2,2374.79,9.34
339,139,490,1,3980.3,33.79
156,61,286,3,6503.0,29.34
4889,1990,279,4,15622.5,0.22
2454,996,5,4,7255.46,32.14
309,127,66,6,29203.39,19.8
1487,612,548,-3,11281.71,32.52
742,307,199,6,26103.84,37.35
4499,1830,138,3,26563.67,19.7
3203,1312,505,1,16134.41,25.68
1419,584,418,2,10408.1,24.41
4384,1787,336,4,16521.58,2.67
2807,1144,175,6,11629.48,30.85
4599,1869,67,4,16978.16,7.24
1082,446,508,1,16460.01,39.71
2791,1138,544,5,28462.94,31.92
1918,782,113,4,13579.01,10.49
2577,1048,356,1,2271.43,1.93
3361,1371,145,4,6990.78,21.32
2532,1031,381,3,2412.03,33.69
4076,1662,402,1,6762.86,19.53
1783,735,478,5,21173.12,11.04
2288,935,123,5,5594.49,23.64
2512,1024,320,3,4586.88,0.85
1424,586,177,1,26021.31,10.06
4056,1656,378,6,15918.06,34.27
4793,1953,76,1,15385.28,16.01
1695,693,15,5,7391.42,19.82
2130,869,114,3,12335.65,13.43
265,110,226,6,602.86,19.81
3487,1423,384,6,6791.56,35.16
2779,1132,475,4,16609.68,7.09
3409,1391,210,5,28241.05,6.01
2712,1106,271,6,3833.58,27.05
945,389,404,1,5209.95,33.43
3372,1375,458,6,21203.85,18.92
28,11,376,6,24820.05,14.29
3466,1412,414,3,5959.93,11.17
724,300,278,4,21871.19,31.08
1984,808,91,1,20458.33,37.88
1321,550,436,6,6765.65,4.45
2415,981,271,6,2142.46,35.45
1985,808,251,1,13036.25,37.19
3521,1438,195,3,11014.24,9.91
4765,1940,29,2,24207.95,38.91
4210,1719,195,6,24450.5,29.61
4142,1693,404,6,29953.26,17.3
3020,1238,279,3,12952.73,38.33
2271,928,60,5,21205.87,27.1
1412,582,410,4,6007.81,5.09
3440,1403,220,2,29105.65,26.32
3190,1305,437,1,3562.19,13.52
123,50,522,6,3383.75,28.85
3547,1451,537,4,14779.33,19.83
206,85,505,2,19356.44,39.98
1921,784,106,4,11037.83,37.11
1677,687,227,4,18554.19,0.65
9,4,225,4,5051.56,26.9
4916,5758,489,2,4033.75,17.07
1140,473,546,6,14982.98,17.18
2496,1015,249,4,1551.95,31.42
3117,1276,342,2,1924.2,17.5
4369,1782,261,5,14716.17,28.79
2827,1153,249,6,11107.52,27.79
422,180,454,5,29941.38,14.88
4776,1946,455,1,14151.89,33.66
3039,1248,25,2,15629.47,6.6
3906,1597,296,4,5473.76,15.59
4671,1900,229,1,18838.53,11.76
331,136,242,3,2671.7,14.57
4368,1782,480,2,25965.78,3.72
4645,1888,41,2,24769.9,29.95
2556,1039,229,2,18363.5,39.4
2141,874,124,2,18456.21,21.08
1732,706,348,6,8760.12,35.1
205,84,50,5,7308.78,3.66
1745,712,293,4,17805.38,11.91
2051,836,312,3,9448.67,27.37
4875,1986,25,3,6643.42,32.28
223,91,405,4,23742.88,1.85
3227,1324,280,4,7982.0,22.64
3321,1359,14,6,25500.79,4.6
3468,1413,385,3,17715.58,15.62
658,269,343,-3,4904.34,13.92
2549,1036,142,2,17857.59,36.91
298,123,143,3,29070.6,30.2
3380,1377,105,6,6292.33,36.54
2880,1175,292,2,29253.75,23.16
4587,1865,186,2,6281.41,35.44
4893,1992,175,3,8533.41,35.81
3969,1621,241,1,16379.22,4.85
3747,1531,521,5,937.75,32.23
2977,1213,517,4,22800.28,5.75
2594,1056,431,5,26330.21,12.24
3465,1412,343,2,9878.39,32.32
403,170,14,6,19553.73,26.61
1346,559,426,3,25487.48,5.25
3092,1268,124,1,3665.88,12.03
3932,1608,542,3,23159.62,13.37
1422,585,410,5,21332.46,18.04
3734,1526,389,1,7510.61,16.08
3255,1335,278,3,6864.0,4.36
2452,996,238,2,11104.91,9.23
4598,1868,260,3,23800.11,24.04
4783,1949,535,6,2726.65,6.49
4285,1748,165,6,15386.34,25.28
1245,513,433,-5,2236.44,18.58
198,80,232,6,7319.16,27.9
4381,1786,397,3,5513.04,16.41
1803,743,322,2,23415.08,17.72
1130,469,140,4,27391.01,25.49
2896,1181,459,4,22331.92,36.02
3310,1355,20,3,21802.55,9.02
4821,1964,56,4,6121.39,30.49
4547,1849,74,2,2736.21,24.38
2769,1128,529,1,8941.97,4.76
3230,1325,269,3,17864.22,8.82
2100,858,29,6,25154.7,12.83
3457,1409,9,5,15423.86,3.71
1494,616,348,2,23045.04,18.4
257,108,42,1,5010.94,30.09
3787,1547,352,2,2141.67,36.1
3383,1379,373,1,24578.23,10.69
913,377,241,5,28065.99,22.13
352,144,535,2,12827.92,29.53
2207,901,344,4,21251.54,31.64
2671,1088,417,1,6853.2,1.5
4720,1922,362,1,1232.42,5.65
1673,686,80,1,9472.08,15.77
2646,1075,73,2,7117.69,3.07
1531,627,140,2,748.56,3.76
434,184,446,2,25796.2,27.05
2663,1083,56,4,916.91,8.59
687,280,160,1,8394.99,19.49
1141,473,333,2,23179.93,29.22
3184,1303,416,5,29902.7,7.47
3718,1517,301,2,971.53,9.77
3137,1286,276,4,3120.73,20.95
4902,1996,104,6,28876.36,9.15
327,134,396,5,18335.53,30.24
1841,759,392,5,25767.29,33.37
3977,1626,82,2,5589.37,4.89
4693,1910,213,5,3774.14,27.52
2495,1015,331,2,2801.28,20.23
3119,1277,399,6,7745.11,6.87
1662,680,275,6,27879.73,4.6
1204,498,338,2,2812.39,0.13
4609,1873,138,2,7484.19,35.33
2191,893,279,4,25982.3,9.95
653,267,439,5,16447.39,28.69
2195,895,349,3,15308.9,18.21
73,27,86,3,10661.88,15.52
1135,472,118,1,18088.29,8.76
4810,1959,328,1,222.5,22.54
2955,1203,8,4,16154.62,32.96
2893,1180,217,4,28240.62,31.48
1565,640,338,6,25449.82,2.7
4624,1879,360,4,2123.86,17.68
269,111,504,6,14276.77,15.38
360,149,313,5,11376.97,0.32
621,255,228,6,14101.33,11.87
4635,1885,115,3,21778.86,6.83
1576,645,177,3,8310.46,0.27
886,368,224,1,9600.61,30.3
4787,1951,449,5,4541.72,11.64
474,201,182,4,26823.51,27.64
4592,1867,462,2,12349.72,0.64
4756,1937,283,2,12018.37,37.48
2419,983,501,6,24200.26,5.87
3844,1570,537,2,16222.5,19.98
2000,816,193,5,22287.36,0.99
4358,1778,158,3,4069.49,21.34
2773,1130,167,2,29390.58,37.42
266,111,289,4,21458.03,17.96
1804,743,150,2,15965.32,5.25
3216,1318,135,6,23419.41,34.99
147,58,63,6,18597.52,1.26
51,20,152,3,25747.45,29.76
4136,1690,336,4,10411.81,26.67
2916,1189,467,1,16474.54,10.08
2058,838,164,1,27993.99,16.96
1039,428,420,3,11261.82,4.98
1831,754,408,5,16083.86,12.61
725,301,66,4,8482.68,3.16
2701,1100,244,3,14315.54,33.6
2204,899,268,5,20524.41,8.18
1605,655,328,6,11953.31,20.57
3705,1511,368,6,21597.76,30.23
1652,677,511,5,26071.26,14.2
3058,1252,323,3,25443.23,14.17
1427,588,297,3,29368.77,27.94
1865,765,142,4,15552.82,11.38
888,368,158,6,24817.38,28.91
3431,1399,432,6,3610.64,13.2
628,257,455,3,11864.86,17.96
2068,843,453,4,18230.72,2.56
4042,1651,95,3,5967.73,35.29
3742,1529,325,5,12104.13,5.09
2957,1204,436,2,19546.18,34.35
3023,1240,156,2,11382.0,29.86
1922,784,435,5,3473.4,22.75
3447,1405,249,1,12665.0,20.94
2118,864,523,4,6571.87,22.05
2217,905,145,4,11383.44,13.34
2008,820,475,1,19312.56,30.96
2102,858,113,5,18704.25,31.94
76,29,491,6,10271.41,15.57
897,373,313,2,20244.21,1.7
2095,855,421,2,370.22,21.5
2479,1008,275,-6,6176.2,0.42
613,250,474,1,17850.09,27.22
4060,1657,308,2,16098.67,27.22
284,117,77,1,19207.97,35.13
1722,704,485,6,24646.25,11.07
3564,1457,437,6,4546.25,32.39
1111,461,394,5,18870.49,32.82
1890,773,473,5,20718.24,34.18
4478,1823,523,1,553.81,24.48
4157,1698,207,2,22657.85,19.6
3834,1566,416,3,3837.8,20.62
2548,1036,426,2,5117.0,15.28
2326,950,340,4,4562.57,35.64
133,54,505,2,16916.81,27.59
1816,749,331,3,23549.01,23.69
3476,1418,395,6,26695.25,27.03
1168,482,319,2,8441.08,32.09
3360,1371,264,1,1472.1,29.52
2435,990,432,6,25166.3,25.46
426,182,236,1,8357.48,37.73
831,343,266,6,11697.8,3.39
4375,1784,22,3,27264.86,16.06
2884,1176,109,4,10927.41,29.06
1815,749,413,5,9636.2,13.28
1923,784,482,4,17416.36,28.51
2621,1065,426,1,16470.43,26.93
2988,1217,77,5,10414.72,6.42
3385,1379,309,4,8140.25,38.76
1885,772,130,4,21357.76,7.17
3657,1494,336,5,8894.94,23.27
3866,1579,491,2,25839.13,17.27
1103,457,460,1,3606.32,22.96
4025,1644,97,4,10000.07,37.28
2361,960,329,6,23561.57,33.54
1359,562,525,4,15261.29,13.16
237,99,262,5,12145.37,23.91
1883,771,424,5,17067.73,13.08
4703,1914,127,5,8857.61,15.39
3342,1365,491,5,6454.89,27.87
2918,1190,345,5,8215.57,32.02
2474,1006,369,5,9036.99,19.09
1628,665,536,6,19704.33,30.5
4286,1748,474,6,12597.2,32.22
1631,667,49,4,6661.44,31.17
1769,726,89,4,26319.46,31.31
4887,1990,35,3,16211.44,15.5
3534,1443,385,3,935.1,24.09
4603,1870,532,4,14834.01,34.82
231,96,119,2,16680.47,31.75
1441,594,492,2,19583.96,29.3
457,192,176,1,1742.18,6.33
4684,1905,425,6,21879.17,14.76
3523,1439,310,2,26128.26,0.12
4245,1730,359,3,19842.83,25.5
3776,1543,237,5,3770.81,0.64
4462,1819,329,5,5247.68,0.18
4526,1841,524,-1,8028.56,37.6
611,250,45,6,28415.43,34.49
1712,698,140,3,29737.29,9.28
2601,1059,361,1,20583.04,37.3
3730,1524,481,-3,24394.29,38.7
2164,881,277,1,15803.8,31.68
3434,1401,157,4,14532.0,14.42
4516,1836,236,6,18947.9,3.5
2443,994,16,2,10155.16,26.48
4243,1729,283,1,17273.87,12.72
676,275,176,1,27320.53,31.43
4239,1727,27,1,20178.53,38.65
4074,1662,464,5,5001.41,37.26
1319,549,224,6,28187.85,0.41
52,21,544,4,29809.57,24.5
901,374,319,6,13116.8,5.17
4212,1719,405,1,7207.62,21.69
903,375,149,2,5572.35,12.23
4827,1967,195,3,14954.47,28.34
1537,630,72,2,6712.0,1.18
401,170,255,2,22428.52,8.56
4567,1857,447,6,11001.16,22.32
3801,1553,539,5,13075.07,0.12
3253,1335,153,2,21795.48,28.44
4189,1708,69,5,27562.51,38.71
1273,529,237,1,28980.95,10.78
4004,1637,541,3,4998.12,11.65
762,317,124,5,24909.97,8.0
4707,1916,419,5,24468.0,38.56
4049,1653,545,6,25703.17,30.73
2507,1021,164,5,24808.35,27.99
2808,1144,352,3,9001.77,18.08
999,411,349,4,607.16,36.24
989,407,293,5,9547.49,2.5
623,255,346,2,1908.22,34.48
4377,1784,113,6,28994.64,12.55
3600,1473,64,5,25012.69,10.37
4791,1953,148,3,15892.26,5.08
2129,869,324,2,4131.17,19.61
1775,730,74,2,28923.11,1.5
2935,1195,504,1,19108.62,6.48
1383,573,106,4,7652.67,30.9
2846,1162,40,1,25465.47,10.11
3461,1410,171,4,13079.41,9.58
1233,507,475,4,10393.43,6.35
1965,801,418,4,23382.54,5.68
4880,1988,270,3,9866.59,28.16
2634,1069,345,2,9886.46,16.17
3815,1558,524,6,28086.42,35.93
571,236,200,3,26004.0,23.55
3346,1366,343,5,22268.36,15.4
4655,1893,309,1,16656.55,5.51
1486,612,373,2,4222.25,15.37
1618,660,459,1,16610.46,32.4
3694,1507,87,6,13741.72,28.97
3435,1401,65,3,28458.22,27.74
1517,623,446,6,25443.61,16.18
1891,773,7,3,29176.73,28.92
1246,514,222,1,5901.14,35.48
1551,635,323,5,17627.32,4.18
1858,763,60,3,14180.85,35.85
4668,1899,386,1,1622.8,23.18
1524,626,248,2,24539.65,27.61
4915,3074,489,1,2444.25,13.32
3455,1408,461,5,22702.04,30.92
3083,1264,309,5,20995.64,34.13
5,2,404,2,9157.02,38.14
333,136,336,2,21895.08,14.64
7,2,156,4,7728.92,36.64
1115,463,85,5,29999.25,15.54
4222,1722,220,5,3095.92,2.67
1108,459,299,6,12158.85,9.57
3443,1404,515,4,1619.37,8.04
1364,564,121,6,7944.62,34.26
4745,1933,248,4,10848.33,25.54
40,17,245,6,12355.43,37.19
1542,631,454,1,10909.04,9.52
3411,1392,161,4,20386.89,30.59
1881,770,164,2,24084.87,11.52
1649,675,485,5,839.72,30.45
1672,685,471,1,11388.86,16.62
4156,1698,296,6,15134.85,36.86
3480,1419,491,6,19210.51,37.63
1760,719,107,-4,8559.48,26.18
1697,693,383,5,3087.17,27.87
1529,627,450,4,18696.29,28.36
1138,472,180,2,3901.85,29.4
3296,1351,421,3,211.58,38.68
432,184,370,5,14811.79,7.98
3217,1319,201,1,10779.6,34.99
1455,599,495,6,19756.56,34.56
1954,797,371,6,20185.68,16.85
78,30,195,5,23226.56,29.91
3453,1408,532,2,29829.06,2.51
3072,1259,439,5,4231.83,3.38
1780,734,417,5,10397.38,6.69
2177,888,180,1,5317.54,19.21
2675,1089,253,4,858.06,2.14
368,153,187,6,3715.8,18.75
785,327,19,3,29294.19,26.67
126,51,290,3,22756.33,26.74
486,204,65,1,6512.11,33.19
3754,1533,524,2,16435.47,5.04
2907,1186,228,2,10773.28,23.07
1432,590,136,1,16250.37,25.78
3128,1281,154,5,20944.85,6.37
4419,1801,46,6,18648.6,15.63
450,189,300,1,11521.92,3.98
2761,1126,446,5,28705.39,1.21
1313,546,87,5,11184.99,8.03
241,100,339,5,736.07,20.02
1822,751,45,1,4402.66,16.57
2651,1077,95,5,22356.28,33.23
23,10,406,5,12960.16,9.4
2995,1221,208,1,23260.84,5.66
3714,1514,280,2,3869.88,11.69
3355,1370,547,3,17452.34,7.46
3212,1316,186,4,22245.63,28.83
2727,1113,440,6,13106.69,4.52
3177,1301,311,6,2808.07,21.15
3244,1330,510,6,20546.09,1.79
1454,599,35,6,23459.34,14.29
305,125,463,6,13790.77,32.41
2724,1112,267,5,17073.35,33.83
1830,754,130,3,9996.72,9.86
2020,825,418,6,14931.53,1.99
578,238,231,-3,13465.93,12.96
2874,1173,179,3,20572.9,9.53
26,11,439,4,28037.79,31.74
1139,473,71,3,978.02,36.18
2265,926,424,3,25949.37,19.16
3905,1597,488,2,9368.54,37.07
3496,1427,360,5,2960.91,4.52
1077,444,27,4,13898.23,7.58
2593,1055,57,3,19819.96,20.04
721,299,512,3,12101.16,28.48
1575,644,331,3,10818.37,19.74
2943,1199,444,5,27767.25,33.37
2354,958,354,2,26785.64,1.64
4192,1710,435,4,11829.26,28.8
1293,539,8,3,14544.77,1.66
3650,1491,508,4,21724.11,22.06
2703,1101,371,3,25029.15,25.94
1539,631,155,2,14076.44,8.73
2313,946,391,3,29477.83,39.07
2432,988,405,3,14538.85,29.29
4552,1852,121,1,2408.89,10.36
4568,1857,161,2,11121.18,35.32
3881,1587,133,3,28034.72,12.26
2680,1092,285,-5,27665.22,10.72
1029,423,441,1,28673.23,18.01
4383,1787,430,4,3400.26,5.82
4152,1696,508,2,25533.4,1.72
4751,1935,243,1,11305.31,16.82
398,167,420,4,4275.09,4.61
790,329,496,2,18098.07,30.82
4073,1661,145,3,13916.59,15.8
1828,753,189,2,27038.53,6.96
1332,553,294,5,9298.81,30.86
1821,751,471,2,22708.77,14.85
4144,1694,380,2,4770.71,35.04
2689,1096,438,6,8264.08,19.81
3289,1349,223,4,27557.52,20.6
4641,1887,48,4,11204.66,37.36
2208,902,497,3,4157.86,28.48
846,350,111,2,397.83,0.88
1066,438,400,3,17272.65,8.19
2738,1116,201,5,29304.7,34.11
3126,1280,410,6,12305.02,37.23
1426,587,87,2,12133.28,1.17
315,129,370,4,18624.22,27.42
364,151,492,4,22430.12,14.53
797,331,71,3,23260.41,19.45
1300,542,177,1,8057.15,19.29
1949,795,537,2,23391.46,0.64
2503,1019,185,1,17743.74,5.2
2771,1130,102,6,5934.75,13.2
2112,862,401,4,12785.46,29.1
1619,660,458,5,7858.75,25.08
734,304,325,3,24306.84,18.11
3315,1356,420,2,11876.92,23.05
3086,1265,219,4,16092.77,18.87
2767,1128,29,1,19711.06,19.59
1176,484,425,1,3238.37,25.21
2040,833,5,3,792.47,7.4
2904,1184,149,4,3367.48,36.05
688,280,286,6,4037.2,29.97
3710,1513,507,1,23490.51,11.8
2358,959,65,1,4679.39,21.23
4464,1820,379,4,10683.15,28.62
1916,782,361,5,1357.68,25.57
4779,1947,361,4,246.94,10.17
699,287,481,3,18282.74,34.42
853,353,48,2,13807.73,37.86
4416,1800,406,6,7040.82,2.67
1570,643,4,5,13398.74,8.05
3069,1257,486,4,20761.72,6.91
884,367,29,6,21781.32,6.31
1356,562,483,6,27152.43,21.92
12,6,339,6,15848.6,26.71
2868,1171,525,2,20641.82,2.85
2516,1025,57,3,4035.08,18.66
4173,1702,210,4,24940.27,7.33
792,330,544,5,19497.58,16.81
1728,705,485,3,12189.16,23.26
2662,1082,129,2,19875.63,18.9
219,90,76,2,10122.22,16.73
3046,1249,410,2,10054.2,35.61
2101,858,185,2,15919.68,3.24
932,385,547,4,18387.9,14.16
1334,554,202,5,17220.72,17.95
3856,1576,461,4,24511.01,28.78
3473,1417,55,4,2023.22,20.59
495,208,67,5,7834.89,21.53
1438,592,35,6,11163.64,21.36
21,9,443,2,29352.92,13.35
4515,1836,67,1,10125.95,17.53
3914,1600,152,4,7348.37,27.87
2746,1119,171,6,19161.07,5.57
4455,1817,39,6,3259.27,9.44
3907,1597,439,1,20531.9,23.2
3518,1437,339,6,834.04,28.83
2502,1018,435,5,28821.5,21.77
2716,1107,219,1,29523.07,32.88
1261,522,429,6,10965.3,16.51
1738,708,151,3,17748.11,9.45
4799,1955,332,6,3191.66,27.64
3052,1251,385,1,18266.4,15.99
703,290,378,4,27231.59,18.42
4766,1941,491,1,12484.97,29.7
2967,1210,239,5,23624.45,34.95
3293,1350,462,2,29418.76,29.27
462,195,32,1,27849.46,35.77
584,240,122,4,20495.63,25.63
208,86,336,4,28826.12,34.34
2583,1051,523,1,23143.77,3.01
1478,609,123,1,12158.01,11.81
3928,1607,488,4,8582.22,14.79
1904,778,9,3,7670.52,36.69
4362,1780,53,2,3049.55,7.85
1733,707,506,5,3187.41,18.99
2525,1029,8,1,21698.77,22.62
261,109,343,1,2080.05,21.11
1569,642,455,5,23273.83,15.47
1350,560,464,4,5091.42,33.72
3287,1348,488,5,28446.1,39.84
1224,505,212,3,16499.85,36.83
4172,1702,60,3,18846.54,10.39
874,364,197,2,145.08,21.58
3417,1394,347,1,22889.99,20.5
3152,1292,545,4,16829.47,14.33
3553,1453,172,2,25973.09,36.06
4131,1688,395,4,3273.1,25.29
1827,753,185,3,24366.6,21.26
4075,1662,70,3,25160.61,5.46
290,119,505,6,21603.57,17.15
839,346,391,5,4674.42,32.19
791,329,136,4,20281.01,1.13
918,379,209,2,12284.52,29.88
4625,1880,453,2,19161.53,22.14
2633,1069,368,1,23973.57,6.27
1480,610,482,-6,14374.47,10.91
405,171,93,-3,16795.76,15.79
2024,826,429,3,15471.99,26.65
4877,1987,36,5,16507.12,26.46
1829,754,525,1,8289.81,18.17
1164,480,295,5,15130.44,7.15
1973,804,206,1,1840.55,28.9
4488,1828,229,3,8399.43,39.76
1285,536,546,3,4209.11,2.44
2365,961,525,3,11923.18,17.83
2964,1207,229,5,26781.95,39.32
2472,1005,95,3,25707.73,33.81
4648,1889,369,4,1489.3,0.85
429,182,32,6,10347.3,2.43
3631,1484,260,2,12774.96,31.99
1718,703,291,3,9197.95,20.02
3123,1279,151,6,14003.03,29.79
74,28,257,-6,27425.01,32.18
3783,1545,137,6,28905.36,24.32
3374,1375,188,4,22839.74,1.16
3397,1384,134,5,19786.05,16.09
679,276,84,6,9457.13,29.98
2160,880,411,5,26332.61,8.63
4258,1736,523,2,14210.52,13.93
2330,951,523,5,16101.82,11.92
2942,1198,535,2,2373.19,6.85
1853,762,480,4,16080.79,3.02
1485,612,255,3,17328.92,36.91
4496,1830,481,6,18664.09,13.83
920,380,182,4,7510.18,22.09
3351,1368,280,6,15774.13,15.93
4813,1960,368,2,9893.75,31.51
2402,977,499,2,20246.82,14.24
3388,1380,299,3,14428.34,20.56
441,187,103,3,18842.45,1.0
1097,453,61,1,8150.1,18.25
1136,472,271,4,1708.08,5.11
4463,1819,153,1,2463.15,33.74
3819,1559,461,5,9579.23,18.18
2127,868,492,3,15822.03,29.16
3997,1635,422,6,17974.3,7.18
2318,947,82,5,6508.14,0.67
4746,1933,375,-6,24964.22,13.45
800,332,476,4,16388.19,30.5
4626,1880,472,6,15230.02,20.03
3094,1268,106,5,7309.41,30.33
2413,981,26,5,25509.04,7.26
3248,1332,536,5,11775.32,2.5
782,326,338,4,17130.31,26.82
3887,1589,321,6,25929.85,33.47
2869,1171,387,3,902.69,13.66
668,273,468,3,29881.07,22.26
4165,1700,225,2,12518.25,7.52
